,Jurusan Sekolah,Jenis Sekolah,Jurusan Diterima,PTN Diterima,Rata-rata Matematika,Rata-rata Inggris,Rata-rata Indonesia,Rata-rata Fisika,Rata-rata Kimia,Rata-rata Biologi,Rata-rata Ekonomi,Rata-rata Geografi,Rata-rata Sosiologi,Rata-rata Sejarah
864,IPA,SMA,Farmasi,UNPAD,82.23715274440067,84.88001262360613,85.36174342105264,84.5844298245614,84.59241126070991,83.87994186046512,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
865,IPA,SMA,Psikologi,UNPAD,80.0,83.0,85.47234868421053,81.0,81.0,80.0,79.58135764055544,79.7698828153885,80.26208213339679,78.0
866,IPS,SMA,Manajemen Komunikasi,UNPAD,90.0,91.0,90.0,84.5844298245614,84.59241126070991,83.87994186046512,97.0,94.0,96.0,94.0
867,IPS,SMA,Sastra Jerman,UNPAD,84.0,87.0,84.0,81.95065789473684,81.95544675642596,81.52796511627908,79.0,82.0,84.0,82.0
868,IPS,SMA,Ilmu Administrasi Bisnis,UNPAD,67.3,79.0,87.0,84.5844298245614,84.59241126070991,83.87994186046512,82.0,82.0,87.0,83.0
869,IPA,SMA,Fisika,UNPAD,83.0,80.0,83.0,94.0,87.0,95.0,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
870,IPS,SMA,Humas ,UNPAD,73.0,73.0,73.0,79.95065789473684,79.95544675642596,79.52796511627908,73.0,73.0,73.0,73.0
871,IPS,SMA,Hubungan Internasional,UNPAD,81.0,89.0,91.0,84.5844298245614,84.59241126070991,83.87994186046512,86.0,89.0,92.0,90.0
872,IPA,SMA,Teknik Geologi,UNPAD,87.0,85.0,88.0,84.0,82.0,83.0,83.96892940092573,84.0,85.103470222328,84.16999668089143
873,IPA,SMA,Teknik Geologi,UNPAD,84.0,84.0,84.0,78.0,84.0,85.0,82.77514352074058,83.02651042051801,83.6827761778624,82.93599734471313
874,IPS,SMA,Hubungan Internasional,UNPAD,82.23715274440067,84.88001262360613,85.36174342105264,84.5844298245614,84.59241126070991,83.87994186046512,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
875,IPA,SMA,Kimia,UNPAD,88.0,79.0,89.0,81.0,92.0,90.0,83.96892940092573,82.02651042051801,85.103470222328,84.16999668089143
876,IPS,SMA,Manajemen Komunikasi,UNPAD,34.5,34.5,34.5,84.5844298245614,84.59241126070991,83.87994186046512,34.5,34.5,34.5,34.5
877,IPS,SMA,Hubungan Masyarakat,UNPAD,82.23715274440067,84.88001262360613,85.36174342105264,84.5844298245614,84.59241126070991,83.87994186046512,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
878,IPA,SMA,Farmasi,UNPAD,82.23715274440067,84.88001262360613,85.36174342105264,84.5844298245614,84.59241126070991,83.87994186046512,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
879,IPS,SMA,Hubungan Masyarakat,UNPAD,78.0,88.0,88.0,84.5844298245614,84.59241126070991,83.87994186046512,88.0,88.0,93.0,93.0
880,IPS,SMA,Ilmu Hukum,UNPAD,82.0,86.0,85.0,84.5844298245614,84.59241126070991,83.87994186046512,88.0,83.0,86.0,88.0
881,IPS,SMA,Ilmu Administrasi Negara,UNPAD,90.0,87.0,86.0,81.95065789473684,80.95544675642596,82.52796511627908,83.0,87.0,88.0,87.0
882,IPS,SMA,Ilmu Informasi Dan Perpustakaan ,UNPAD,78.0,84.0,84.0,84.5844298245614,84.59241126070991,83.87994186046512,82.0,83.0,83.0,84.16999668089143
883,IPS,SMA,Humas,UNPAD,78.0,87.0,83.0,84.5844298245614,84.59241126070991,83.87994186046512,82.0,85.0,86.0,82.0
884,IPA,SMA,Agribisnis,UNPAD,86.0,85.0,80.0,85.0,86.0,84.0,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
885,IPA,SMA,Kedokteran,UNPAD,93.0,87.0,92.0,94.0,87.0,90.0,83.96892940092573,84.2831380256475,85.103470222328,87.0
886,IPS,SMA,Ilmu Hubungan Internasional,UNPAD,82.0,86.0,84.0,81.95065789473684,84.59241126070991,80.52796511627908,84.0,84.0,84.0,86.0
887,IPS,SMA,Ilmu Hub. Internasional,UNPAD,81.0,85.0,85.0,84.5844298245614,84.59241126070991,83.87994186046512,84.0,86.0,87.0,84.0
888,IPA,SMA,Peternakan,UNPAD,82.23715274440067,84.88001262360613,85.36174342105264,84.5844298245614,84.59241126070991,83.87994186046512,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
889,IPS,SMA,Ilmu Administrasi Bisnis,UNPAD,83.0,86.0,83.0,83.95065789473684,84.59241126070991,85.0,82.0,84.0,83.0,81.0
890,IPA,SMA,Perikanan,UNPAD,73.0,82.50401009888492,85.36174342105264,84.5844298245614,84.59241126070991,83.87994186046512,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
891,IPS,SMA,Jurnalistik,UNPAD,82.23715274440067,84.88001262360613,85.36174342105264,84.5844298245614,84.59241126070991,83.87994186046512,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
892,IPA,SMA,Geofisika,UNPAD,93.0,83.0,88.0,89.0,88.0,83.0,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
893,IPS,SMA,Tv Dan Film ,UNPAD,83.0,77.0,82.0,84.5844298245614,84.59241126070991,83.87994186046512,83.0,85.0,87.0,83.0
894,IPA,SMA,Matematika ,UNPAD,83.0,79.0,85.36174342105264,84.5844298245614,85.0,85.0,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
895,IPA,SMA,Kimia ,UNPAD ,84.0,90.0,91.0,83.0,86.0,86.0,83.96892940092573,84.2831380256475,85.103470222328,83.0
896,IPS,SMA,Ekonomi Islam,UNPAD,88.0,84.88001262360613,85.36174342105264,84.5844298245614,84.59241126070991,83.87994186046512,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
897,IPA,SMA,Teknik Informatika,UNPAD,93.0,89.0,89.0,88.0,91.0,89.0,92.0,85.76988281538851,85.103470222328,91.0
898,IPA,SMA,"Kimia, ",UNPAD,82.23715274440067,84.88001262360613,85.36174342105264,84.5844298245614,84.59241126070991,83.87994186046512,83.96892940092573,84.2831380256475,85.103470222328,84.16999668089143
899,IPS,SMA,Komunikasi,UNPAD,34.5,88.0,98.0,88.0,78.0,78.0,83.0,83.0,88.0,93.0
